amount,contribution-purpose,developer-agreement,developer-agreement-contribution,end-date,entry-date,organisation,start-date,units,slug
1051.41,neighbourhood-community-infrastructure-levy,LA2018/085B,18/02232/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-05,,/developer-agreement-contribution/local-authority-eng/WIL/18-02232-CIL
244.48,community-infrastructure-levy,LA2018/081A,18/02409/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-17,,/developer-agreement-contribution/local-authority-eng/WIL/18-02409-CIL
1222.41,neighbourhood-community-infrastructure-levy,LA2018/081B,18/02409/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-17,,/developer-agreement-contribution/local-authority-eng/WIL/18-02409-CIL
885.13,community-infrastructure-levy,LA2019/112A,18/03006/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-01,,/developer-agreement-contribution/local-authority-eng/WIL/18-03006-CIL
4425.64,neighbourhood-community-infrastructure-levy,LA2019/112B,18/03006/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-01,,/developer-agreement-contribution/local-authority-eng/WIL/18-03006-CIL
2077.61,community-infrastructure-levy,LA2019/154A,18/03098/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-31,,/developer-agreement-contribution/local-authority-eng/WIL/18-03098-CIL
2423.88,community-infrastructure-levy,LA2019/154A,18/03098/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-31,,/developer-agreement-contribution/local-authority-eng/WIL/18-03098-CIL
2423.88,community-infrastructure-levy,LA2019/154A,18/03098/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-31,,/developer-agreement-contribution/local-authority-eng/WIL/18-03098-CIL
10388.05,neighbourhood-community-infrastructure-levy,LA2019/154B,18/03098/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-31,,/developer-agreement-contribution/local-authority-eng/WIL/18-03098-CIL
12119.39,neighbourhood-community-infrastructure-levy,LA2019/154B,18/03098/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-31,,/developer-agreement-contribution/local-authority-eng/WIL/18-03098-CIL
12119.39,neighbourhood-community-infrastructure-levy,LA2019/154B,18/03098/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-31,,/developer-agreement-contribution/local-authority-eng/WIL/18-03098-CIL
1078.59,community-infrastructure-levy,LA2019/249A,18/03943/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-21,,/developer-agreement-contribution/local-authority-eng/WIL/18-03943-CIL
3235.76,neighbourhood-community-infrastructure-levy,LA2019/249B,18/03943/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-21,,/developer-agreement-contribution/local-authority-eng/WIL/18-03943-CIL
16206.62,community-infrastructure-levy,LA2019/284A1,18/04224/CIL,,2020-04-15,local-authority-eng:WIL,2019-11-18,,/developer-agreement-contribution/local-authority-eng/WIL/18-04224-CIL
18907.72,community-infrastructure-levy,LA2019/284A1,18/04224/CIL,,2020-04-15,local-authority-eng:WIL,2019-11-18,,/developer-agreement-contribution/local-authority-eng/WIL/18-04224-CIL
18907.72,community-infrastructure-levy,LA2019/284A1,18/04224/CIL,,2020-04-15,local-authority-eng:WIL,2019-11-18,,/developer-agreement-contribution/local-authority-eng/WIL/18-04224-CIL
48619.86,neighbourhood-community-infrastructure-levy,LA2019/284B1,18/04224/CIL,,2020-04-15,local-authority-eng:WIL,2019-11-18,,/developer-agreement-contribution/local-authority-eng/WIL/18-04224-CIL
56723.17,neighbourhood-community-infrastructure-levy,LA2019/284B1,18/04224/CIL,,2020-04-15,local-authority-eng:WIL,2019-11-18,,/developer-agreement-contribution/local-authority-eng/WIL/18-04224-CIL
56723.17,neighbourhood-community-infrastructure-levy,LA2019/284B1,18/04224/CIL,,2020-04-15,local-authority-eng:WIL,2019-11-18,,/developer-agreement-contribution/local-authority-eng/WIL/18-04224-CIL
4.48E+3,community-infrastructure-levy,LA2019/284A2,18/04224/CIL,,2020-04-15,local-authority-eng:WIL,2019-11-18,,/developer-agreement-contribution/local-authority-eng/WIL/18-04224-CIL
5221.67,community-infrastructure-levy,LA2019/284A2,18/04224/CIL,,2020-04-15,local-authority-eng:WIL,2019-11-18,,/developer-agreement-contribution/local-authority-eng/WIL/18-04224-CIL
5221.67,community-infrastructure-levy,LA2019/284A2,18/04224/CIL,,2020-04-15,local-authority-eng:WIL,2019-11-18,,/developer-agreement-contribution/local-authority-eng/WIL/18-04224-CIL
13440.01,neighbourhood-community-infrastructure-levy,LA2019/284B2,18/04224/CIL,,2020-04-15,local-authority-eng:WIL,2019-11-18,,/developer-agreement-contribution/local-authority-eng/WIL/18-04224-CIL
15665.01,neighbourhood-community-infrastructure-levy,LA2019/284B2,18/04224/CIL,,2020-04-15,local-authority-eng:WIL,2019-11-18,,/developer-agreement-contribution/local-authority-eng/WIL/18-04224-CIL
15665.01,neighbourhood-community-infrastructure-levy,LA2019/284B2,18/04224/CIL,,2020-04-15,local-authority-eng:WIL,2019-11-18,,/developer-agreement-contribution/local-authority-eng/WIL/18-04224-CIL
4196.16,community-infrastructure-levy,LA2018/201A1,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
4895.52,community-infrastructure-levy,LA2018/201A1,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
4895.52,community-infrastructure-levy,LA2018/201A1,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
12588.47,neighbourhood-community-infrastructure-levy,LA2018/201B1,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
14686.55,neighbourhood-community-infrastructure-levy,LA2018/201B1,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
14686.55,neighbourhood-community-infrastructure-levy,LA2018/201B1,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
3257.61,community-infrastructure-levy,LA2018/201A2,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
3800.54,community-infrastructure-levy,LA2018/201A2,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
3800.54,community-infrastructure-levy,LA2018/201A2,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
9772.82,neighbourhood-community-infrastructure-levy,LA2018/201B2,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
11401.63,neighbourhood-community-infrastructure-levy,LA2018/201B2,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
11401.63,neighbourhood-community-infrastructure-levy,LA2018/201B2,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
10417.23,community-infrastructure-levy,LA2018/201A3,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
5609.28,community-infrastructure-levy,LA2018/201A3,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
31251.68,neighbourhood-community-infrastructure-levy,LA2018/201B3,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
16827.83,neighbourhood-community-infrastructure-levy,LA2018/201B3,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
3579.39,community-infrastructure-levy,LA2018/201A5,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
4175.96,community-infrastructure-levy,LA2018/201A5,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
4175.96,community-infrastructure-levy,LA2018/201A5,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
10738.17,neighbourhood-community-infrastructure-levy,LA2018/201B5,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
12527.88,neighbourhood-community-infrastructure-levy,LA2018/201B5,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
12527.88,neighbourhood-community-infrastructure-levy,LA2018/201B5,18/04477/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04477-CIL
1458.16,community-infrastructure-levy,LA2019/010A,18/04614/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04614-CIL
7290.79,neighbourhood-community-infrastructure-levy,LA2019/010B,18/04614/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-02,,/developer-agreement-contribution/local-authority-eng/WIL/18-04614-CIL
1673.05,community-infrastructure-levy,LA2020/018A,18/04724/CIL,,2020-04-15,local-authority-eng:WIL,2020-02-24,,/developer-agreement-contribution/local-authority-eng/WIL/18-04724-CIL
8365.23,neighbourhood-community-infrastructure-levy,LA2020/018B,18/04724/CIL,,2020-04-15,local-authority-eng:WIL,2020-02-24,,/developer-agreement-contribution/local-authority-eng/WIL/18-04724-CIL
162.78,community-infrastructure-levy,LA2019/318A,18/04733/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-05,,/developer-agreement-contribution/local-authority-eng/WIL/18-04733-CIL
813.91,neighbourhood-community-infrastructure-levy,LA2019/318B,18/04733/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-05,,/developer-agreement-contribution/local-authority-eng/WIL/18-04733-CIL
432.06,community-infrastructure-levy,LA2020/019A,18/05700/CIL,,2020-04-15,local-authority-eng:WIL,2020-03-04,,/developer-agreement-contribution/local-authority-eng/WIL/18-05700-CIL
2160.32,neighbourhood-community-infrastructure-levy,LA2020/019B,18/05700/CIL,,2020-04-15,local-authority-eng:WIL,2020-03-04,,/developer-agreement-contribution/local-authority-eng/WIL/18-05700-CIL
331.42,community-infrastructure-levy,LA2019/187A,18/06072/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-26,,/developer-agreement-contribution/local-authority-eng/WIL/18-06072-CIL
994.27,neighbourhood-community-infrastructure-levy,LA2019/187B,18/06072/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-26,,/developer-agreement-contribution/local-authority-eng/WIL/18-06072-CIL
567.91,community-infrastructure-levy,LA2019/319A,18/06151/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-06,,/developer-agreement-contribution/local-authority-eng/WIL/18-06151-CIL
1703.74,neighbourhood-community-infrastructure-levy,LA2019/319B,18/06151/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-06,,/developer-agreement-contribution/local-authority-eng/WIL/18-06151-CIL
295.8,community-infrastructure-levy,LA2019/078A,18/06336/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-05,,/developer-agreement-contribution/local-authority-eng/WIL/18-06336-CIL
887.4,neighbourhood-community-infrastructure-levy,LA2019/078B,18/06336/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-05,,/developer-agreement-contribution/local-authority-eng/WIL/18-06336-CIL
1530.62,community-infrastructure-levy,LA2019/071A,18/06659/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-30,,/developer-agreement-contribution/local-authority-eng/WIL/18-06659-CIL
1785.72,community-infrastructure-levy,LA2019/071A,18/06659/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-30,,/developer-agreement-contribution/local-authority-eng/WIL/18-06659-CIL
1785.72,community-infrastructure-levy,LA2019/071A,18/06659/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-30,,/developer-agreement-contribution/local-authority-eng/WIL/18-06659-CIL
7653.1,neighbourhood-community-infrastructure-levy,LA2019/071B,18/06659/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-30,,/developer-agreement-contribution/local-authority-eng/WIL/18-06659-CIL
8928.62,neighbourhood-community-infrastructure-levy,LA2019/071B,18/06659/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-30,,/developer-agreement-contribution/local-authority-eng/WIL/18-06659-CIL
8928.62,neighbourhood-community-infrastructure-levy,LA2019/071B,18/06659/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-30,,/developer-agreement-contribution/local-authority-eng/WIL/18-06659-CIL
3474.39,community-infrastructure-levy,LA2019/324A,18/06820/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-12,,/developer-agreement-contribution/local-authority-eng/WIL/18-06820-CIL
4053.46,community-infrastructure-levy,LA2019/324A,18/06820/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-12,,/developer-agreement-contribution/local-authority-eng/WIL/18-06820-CIL
4053.46,community-infrastructure-levy,LA2019/324A,18/06820/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-12,,/developer-agreement-contribution/local-authority-eng/WIL/18-06820-CIL
10423.18,neighbourhood-community-infrastructure-levy,LA2019/324B,18/06820/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-12,,/developer-agreement-contribution/local-authority-eng/WIL/18-06820-CIL
12160.38,neighbourhood-community-infrastructure-levy,LA2019/324B,18/06820/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-12,,/developer-agreement-contribution/local-authority-eng/WIL/18-06820-CIL
12160.38,neighbourhood-community-infrastructure-levy,LA2019/324B,18/06820/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-12,,/developer-agreement-contribution/local-authority-eng/WIL/18-06820-CIL
1197.62,community-infrastructure-levy,LA2019/332A,18/06977/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-18,,/developer-agreement-contribution/local-authority-eng/WIL/18-06977-CIL
1397.24,community-infrastructure-levy,LA2019/332A,18/06977/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-18,,/developer-agreement-contribution/local-authority-eng/WIL/18-06977-CIL
1397.24,community-infrastructure-levy,LA2019/332A,18/06977/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-18,,/developer-agreement-contribution/local-authority-eng/WIL/18-06977-CIL
5988.12,neighbourhood-community-infrastructure-levy,LA2019/332B,18/06977/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-18,,/developer-agreement-contribution/local-authority-eng/WIL/18-06977-CIL
6986.22,neighbourhood-community-infrastructure-levy,LA2019/332B,18/06977/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-18,,/developer-agreement-contribution/local-authority-eng/WIL/18-06977-CIL
6986.22,neighbourhood-community-infrastructure-levy,LA2019/332B,18/06977/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-18,,/developer-agreement-contribution/local-authority-eng/WIL/18-06977-CIL
2803.6,community-infrastructure-levy,LA2019/023A,18/07055/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-09,,/developer-agreement-contribution/local-authority-eng/WIL/18-07055-CIL
3270.86,community-infrastructure-levy,LA2019/023A,18/07055/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-09,,/developer-agreement-contribution/local-authority-eng/WIL/18-07055-CIL
3270.86,community-infrastructure-levy,LA2019/023A,18/07055/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-09,,/developer-agreement-contribution/local-authority-eng/WIL/18-07055-CIL
8410.79,neighbourhood-community-infrastructure-levy,LA2019/023B,18/07055/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-09,,/developer-agreement-contribution/local-authority-eng/WIL/18-07055-CIL
9812.59,neighbourhood-community-infrastructure-levy,LA2019/023B,18/07055/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-09,,/developer-agreement-contribution/local-authority-eng/WIL/18-07055-CIL
9812.59,neighbourhood-community-infrastructure-levy,LA2019/023B,18/07055/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-09,,/developer-agreement-contribution/local-authority-eng/WIL/18-07055-CIL
380.72,community-infrastructure-levy,LA2019/155A,18/07066/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-04,,/developer-agreement-contribution/local-authority-eng/WIL/18-07066-CIL
1142.15,neighbourhood-community-infrastructure-levy,LA2019/155B,18/07066/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-04,,/developer-agreement-contribution/local-authority-eng/WIL/18-07066-CIL
1407.49,community-infrastructure-levy,LA2019/107A,18/07286/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-08,,/developer-agreement-contribution/local-authority-eng/WIL/18-07286-CIL
4222.48,neighbourhood-community-infrastructure-levy,LA2019/107B,18/07286/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-08,,/developer-agreement-contribution/local-authority-eng/WIL/18-07286-CIL
14775.96,community-infrastructure-levy,LA2019/166A,18/07692/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-04,,/developer-agreement-contribution/local-authority-eng/WIL/18-07692-CIL
17238.61,community-infrastructure-levy,LA2019/166A,18/07692/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-04,,/developer-agreement-contribution/local-authority-eng/WIL/18-07692-CIL
17238.61,community-infrastructure-levy,LA2019/166A,18/07692/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-04,,/developer-agreement-contribution/local-authority-eng/WIL/18-07692-CIL
73879.78,neighbourhood-community-infrastructure-levy,LA2019/166B,18/07692/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-04,,/developer-agreement-contribution/local-authority-eng/WIL/18-07692-CIL
86193.07,neighbourhood-community-infrastructure-levy,LA2019/166B,18/07692/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-04,,/developer-agreement-contribution/local-authority-eng/WIL/18-07692-CIL
86193.07,neighbourhood-community-infrastructure-levy,LA2019/166B,18/07692/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-04,,/developer-agreement-contribution/local-authority-eng/WIL/18-07692-CIL
20812.06,community-infrastructure-levy,LA2019/202A,18/07826/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-08,,/developer-agreement-contribution/local-authority-eng/WIL/18-07826-CIL
24280.74,community-infrastructure-levy,LA2019/202A,18/07826/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-08,,/developer-agreement-contribution/local-authority-eng/WIL/18-07826-CIL
24280.74,community-infrastructure-levy,LA2019/202A,18/07826/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-08,,/developer-agreement-contribution/local-authority-eng/WIL/18-07826-CIL
62436.18,neighbourhood-community-infrastructure-levy,LA2019/202B,18/07826/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-08,,/developer-agreement-contribution/local-authority-eng/WIL/18-07826-CIL
72842.21,neighbourhood-community-infrastructure-levy,LA2019/202B,18/07826/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-08,,/developer-agreement-contribution/local-authority-eng/WIL/18-07826-CIL
72842.21,neighbourhood-community-infrastructure-levy,LA2019/202B,18/07826/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-08,,/developer-agreement-contribution/local-authority-eng/WIL/18-07826-CIL
449.02,community-infrastructure-levy,LA2019/239A,18/07838/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-22,,/developer-agreement-contribution/local-authority-eng/WIL/18-07838-CIL
2245.08,neighbourhood-community-infrastructure-levy,LA2019/239B,18/07838/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-22,,/developer-agreement-contribution/local-authority-eng/WIL/18-07838-CIL
700.39,community-infrastructure-levy,LA2019/013A,18/08072/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-25,,/developer-agreement-contribution/local-authority-eng/WIL/18-08072-CIL
3501.92,neighbourhood-community-infrastructure-levy,LA2019/013B,18/08072/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-25,,/developer-agreement-contribution/local-authority-eng/WIL/18-08072-CIL
535.4,community-infrastructure-levy,LA2019/065A,18/08220/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-05,,/developer-agreement-contribution/local-authority-eng/WIL/18-08220-CIL
1606.21,neighbourhood-community-infrastructure-levy,LA2019/065B,18/08220/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-05,,/developer-agreement-contribution/local-authority-eng/WIL/18-08220-CIL
4887.23,community-infrastructure-levy,LA2019/114A,18/08316/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-13,,/developer-agreement-contribution/local-authority-eng/WIL/18-08316-CIL
5703.27,community-infrastructure-levy,LA2019/114A,18/08316/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-13,,/developer-agreement-contribution/local-authority-eng/WIL/18-08316-CIL
5703.27,community-infrastructure-levy,LA2019/114A,18/08316/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-13,,/developer-agreement-contribution/local-authority-eng/WIL/18-08316-CIL
14661.7,neighbourhood-community-infrastructure-levy,LA2019/114B,18/08316/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-13,,/developer-agreement-contribution/local-authority-eng/WIL/18-08316-CIL
17109.81,neighbourhood-community-infrastructure-levy,LA2019/114B,18/08316/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-13,,/developer-agreement-contribution/local-authority-eng/WIL/18-08316-CIL
17109.81,neighbourhood-community-infrastructure-levy,LA2019/114B,18/08316/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-13,,/developer-agreement-contribution/local-authority-eng/WIL/18-08316-CIL
7979.57,community-infrastructure-levy,LA2019/114A1,18/08316/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-13,,/developer-agreement-contribution/local-authority-eng/WIL/18-08316-CIL
9309.5,community-infrastructure-levy,LA2019/114A1,18/08316/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-13,,/developer-agreement-contribution/local-authority-eng/WIL/18-08316-CIL
9309.5,community-infrastructure-levy,LA2019/114A1,18/08316/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-13,,/developer-agreement-contribution/local-authority-eng/WIL/18-08316-CIL
39897.84,neighbourhood-community-infrastructure-levy,LA2019/114B1,18/08316/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-13,,/developer-agreement-contribution/local-authority-eng/WIL/18-08316-CIL
56547.48,neighbourhood-community-infrastructure-levy,LA2019/114B1,18/08316/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-13,,/developer-agreement-contribution/local-authority-eng/WIL/18-08316-CIL
56547.48,neighbourhood-community-infrastructure-levy,LA2019/114B1,18/08316/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-13,,/developer-agreement-contribution/local-authority-eng/WIL/18-08316-CIL
76.75,community-infrastructure-levy,LA2019/018A,18/08579/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-04,,/developer-agreement-contribution/local-authority-eng/WIL/18-08579-CIL
230.24,neighbourhood-community-infrastructure-levy,LA2019/018B,18/08579/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-04,,/developer-agreement-contribution/local-authority-eng/WIL/18-08579-CIL
963.92,community-infrastructure-levy,LA2018/117A,18/02652/CIL,,2020-04-15,local-authority-eng:WIL,2020-03-17,,/developer-agreement-contribution/local-authority-eng/WIL/18-02652-CIL
1124.57,community-infrastructure-levy,LA2018/117A,18/02652/CIL,,2020-04-15,local-authority-eng:WIL,2020-03-17,,/developer-agreement-contribution/local-authority-eng/WIL/18-02652-CIL
1124.57,community-infrastructure-levy,LA2018/117A,18/02652/CIL,,2020-04-15,local-authority-eng:WIL,2020-03-17,,/developer-agreement-contribution/local-authority-eng/WIL/18-02652-CIL
2891.76,neighbourhood-community-infrastructure-levy,LA2018/117B,18/02652/CIL,,2020-04-15,local-authority-eng:WIL,2020-03-17,,/developer-agreement-contribution/local-authority-eng/WIL/18-02652-CIL
3373.72,neighbourhood-community-infrastructure-levy,LA2018/117B,18/02652/CIL,,2020-04-15,local-authority-eng:WIL,2020-03-17,,/developer-agreement-contribution/local-authority-eng/WIL/18-02652-CIL
3373.72,neighbourhood-community-infrastructure-levy,LA2018/117B,18/02652/CIL,,2020-04-15,local-authority-eng:WIL,2020-03-17,,/developer-agreement-contribution/local-authority-eng/WIL/18-02652-CIL
684.57,community-infrastructure-levy,LA2019/264A,18/08737/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-13,,/developer-agreement-contribution/local-authority-eng/WIL/18-08737-CIL
798.66,community-infrastructure-levy,LA2019/264A,18/08737/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-13,,/developer-agreement-contribution/local-authority-eng/WIL/18-08737-CIL
798.66,community-infrastructure-levy,LA2019/264A,18/08737/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-13,,/developer-agreement-contribution/local-authority-eng/WIL/18-08737-CIL
2053.7,neighbourhood-community-infrastructure-levy,LA2019/264B,18/08737/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-13,,/developer-agreement-contribution/local-authority-eng/WIL/18-08737-CIL
2395.98,neighbourhood-community-infrastructure-levy,LA2019/264B,18/08737/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-13,,/developer-agreement-contribution/local-authority-eng/WIL/18-08737-CIL
2395.98,neighbourhood-community-infrastructure-levy,LA2019/264B,18/08737/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-13,,/developer-agreement-contribution/local-authority-eng/WIL/18-08737-CIL
48.09,community-infrastructure-levy,LA2019/088A,18/09769/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-13,,/developer-agreement-contribution/local-authority-eng/WIL/18-09769-CIL
144.28,neighbourhood-community-infrastructure-levy,LA2019/088B,18/09769/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-13,,/developer-agreement-contribution/local-authority-eng/WIL/18-09769-CIL
177.49,community-infrastructure-levy,LA2019/031A,18/09811/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-16,,/developer-agreement-contribution/local-authority-eng/WIL/18-09811-CIL
532.47,neighbourhood-community-infrastructure-levy,LA2019/031B,18/09811/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-16,,/developer-agreement-contribution/local-authority-eng/WIL/18-09811-CIL
214.89,community-infrastructure-levy,LA2019/047A,18/10011/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-23,,/developer-agreement-contribution/local-authority-eng/WIL/18-10011-CIL
250.7,community-infrastructure-levy,LA2019/047A,18/10011/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-23,,/developer-agreement-contribution/local-authority-eng/WIL/18-10011-CIL
250.7,community-infrastructure-levy,LA2019/047A,18/10011/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-23,,/developer-agreement-contribution/local-authority-eng/WIL/18-10011-CIL
644.66,neighbourhood-community-infrastructure-levy,LA2019/047B,18/10011/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-23,,/developer-agreement-contribution/local-authority-eng/WIL/18-10011-CIL
752.1,neighbourhood-community-infrastructure-levy,LA2019/047B,18/10011/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-23,,/developer-agreement-contribution/local-authority-eng/WIL/18-10011-CIL
